frequency,raw
1049.39,-0.10
1059.88,-0.10
1070.48,-0.10
1081.19,-0.08
1092.00,-0.07
1102.92,-0.06
1113.95,-0.04
1125.09,-0.03
1136.34,-0.01
1147.70,-0.04
1159.18,-0.07
1170.77,-0.10
1182.48,-0.06
1194.30,-0.02
1206.25,0.03
1218.31,0.09
1230.49,0.15
1242.80,0.22
1255.22,0.28
1267.78,0.34
1280.45,0.39
1293.26,0.42
1306.19,0.43
1319.25,0.43
1332.45,0.44
1345.77,0.44
1359.23,0.48
1372.82,0.52
1386.55,0.56
1400.41,0.60
1414.42,0.66
1428.56,0.71
1442.85,0.77
1457.28,0.83
1471.85,0.89
1486.57,0.94
1501.43,0.97
1516.45,0.99
1531.61,1.01
1546.93,1.04
1562.40,1.06
1578.02,1.11
1593.80,1.17
1609.74,1.22
1625.84,1.28
1642.10,1.36
1658.52,1.50
1675.10,1.64
1691.85,1.78
1708.77,1.91
1725.86,1.98
1743.12,2.05
1760.55,2.12
1778.15,2.20
1795.94,2.31
1813.90,2.45
1832.03,2.60
1850.36,2.73
1868.86,2.85
1887.55,2.98
1906.42,3.10
1925.49,3.23
1944.74,3.35
1964.19,3.49
1983.83,3.65
2003.67,3.81
2023.71,3.97
2043.94,4.24
2064.38,4.48
2085.03,4.68
2105.88,4.89
2126.94,5.07
2148.20,5.24
2169.69,5.41
2191.38,5.61
2213.30,5.86
2235.43,6.11
2257.78,6.36
2280.36,6.56
2303.17,6.76
2326.20,6.96
2349.46,7.15
2372.95,7.30
2396.68,7.44
2420.65,7.59
2444.86,7.75
2469.31,7.91
2494.00,8.08
2518.94,8.16
2544.13,8.13
2569.57,8.09
2595.27,8.06
2621.22,8.02
2647.43,7.94
2673.90,7.86
2700.64,7.78
2727.65,7.68
2754.93,7.47
2782.48,7.27
2810.30,7.07
2838.40,6.89
2866.79,6.71
2895.46,6.52
2924.41,6.30
2953.65,6.08
2983.19,5.87
3013.02,5.70
3043.15,5.53
3073.58,5.37
3104.32,5.15
3135.36,4.92
3166.72,4.69
3198.38,4.45
3230.37,4.20
3262.67,3.97
3295.30,3.75
3328.25,3.54
3361.53,3.37
3395.15,3.26
3429.10,3.14
3463.39,3.03
3498.03,2.92
3533.01,2.82
3568.34,2.71
3604.02,2.62
3640.06,2.53
3676.46,2.44
3713.22,2.35
3750.36,2.32
3787.86,2.28
3825.74,2.25
3864.00,2.29
3902.64,2.33
3941.66,2.37
3981.08,2.42
4020.89,2.47
4061.10,2.52
4101.71,2.59
4142.73,2.68
4184.15,2.78
4226.00,2.97
4268.26,3.31
4310.94,3.64
4354.05,3.92
4397.59,4.20
4441.56,4.53
4485.98,4.82
4530.84,5.02
4576.15,5.22
4621.91,5.37
4668.13,5.45
4714.81,5.53
4761.96,5.54
4809.58,5.45
4857.67,5.36
4906.25,5.27
4955.31,4.94
5004.87,4.59
5054.91,4.12
5105.46,3.50
5156.52,2.74
5208.08,2.05
5260.16,1.41
5312.77,0.67
5365.89,0.12
5419.55,-0.42
5473.75,-0.96
5528.49,-1.51
5583.77,-2.05
5639.61,-2.54
5696.00,-3.08
5752.96,-3.87
5810.49,-4.46
5868.60,-4.98
5927.28,-5.48
5986.56,-6.00
6046.42,-6.61
6106.89,-7.13
6167.96,-7.48
6229.64,-7.82
6291.93,-8.30
6354.85,-8.79
6418.40,-9.13
6482.58,-9.46
6547.41,-9.81
6612.88,-10.15
6679.01,-10.50
6745.80,-10.85
6813.26,-11.21
6881.39,-11.49
6950.21,-11.76
7019.71,-12.04
7089.91,-12.36
7160.81,-12.69
7232.41,-12.98
7304.74,-13.20
7377.79,-13.43
7451.56,-13.62
7526.08,-13.76
7601.34,-13.90
7677.35,-14.03
7754.13,-14.15
7831.67,-14.27
7909.98,-14.34
7989.08,-14.39
8068.98,-14.44
8149.67,-14.49
8231.16,-14.49
8313.47,-14.49
8396.61,-14.42
8480.57,-14.32
8565.38,-14.22
8651.03,-14.10
8737.54,-13.94
8824.92,-13.78
8913.17,-13.59
9002.30,-13.38
9092.32,-13.16
9183.25,-12.89
9275.08,-12.47
9367.83,-12.05
9461.51,-11.65
9556.12,-11.25
9651.68,-10.85
9748.20,-10.45
9845.68,-9.88
9944.14,-9.30
10043.58,-8.63
10144.02,-7.93
10245.46,-7.09
10347.91,-6.31
10451.39,-5.65
10555.91,-4.54
10661.46,-3.71
10768.08,-2.84
10875.76,-1.78
10984.52,-0.69
11094.36,0.53
11205.31,1.41
11317.36,2.53
11430.53,3.34
11544.84,3.87
11660.29,4.29
11776.89,4.62
11894.66,4.67
12013.60,4.36
12133.74,4.04
12255.08,3.05
12377.63,1.23
12501.41,0.17
12626.42,-1.49
12752.68,-3.22
12880.21,-5.61
13009.01,-7.37
13139.10,-8.08
13270.49,-8.14
13403.20,-8.21
13537.23,-8.32
13672.60,-9.17
13809.33,-10.00
13947.42,-11.59
14086.90,-12.77
14227.77,-13.52
14370.04,-13.95
14513.74,-14.35
14658.88,-14.66
14805.47,-14.96
14953.52,-15.25
15103.06,-15.60
15254.09,-15.97
15406.63,-16.20
15560.70,-16.35
15716.30,-16.50
15873.47,-16.62
16032.20,-16.48
16192.52,-16.35
16354.45,-16.12
16517.99,-15.76
16683.17,-15.40
16850.01,-15.02
17018.51,-14.59
17188.69,-13.72
17360.58,-12.34
17534.18,-10.02
17709.53,-8.88
17886.62,-7.85
18065.49,-7.15
18246.14,-6.66
18428.60,-6.70
18612.89,-7.20
18799.02,-7.94
18987.01,-8.94
19176.88,-9.89
19368.65,-10.86
19562.33,-11.98
19757.96,-13.01
19955.54,-15.12
